Count,FAN,COMP.A,COMP.B,MAIN,FLW,ECRH,ORH,RERH,SURH,RUAVG,SUAVG,ECT,OT,IT,RET,SUT,DISP2,DISP1,SUCP2,SUCP1,CONT,EVAT,EXT2,EXT1,SUCT2,SUCT1,DIST2,DIST1,SUAVG.Humidity,RUAVG.Humidity
359,0,0,0,39.000004,33.698666,86.892479,84.860771,82.319916,78.154579,22.05258,24.629072,21.239712,21.18992,24.275564,20.95315,23.752382,6.154315,8.133636,6.183526,8.176908,20.028748,22.306807,20.840851,21.738335,22.273489,22.15896,21.617559,21.47596,0.015304091,0.013763398
360,1684.000122,4980,3361.999878,11144,2776.425537,63.664845,57.132282,65.481316,87.429237,27.745941,16.688368,27.425482,23.539413,26.38508,25.959318,15.428557,18.470854,18.489122,5.723052,5.533026,48.073406,13.94421,34.167332,36.043262,18.223375,18.610689,81.975471,84.902779,0.010411559,0.015419039
361,1684.000122,4897,2136.999878,9836,2809.431396,60.946487,55.010315,66.902046,88.595451,26.411806,18.049974,26.55382,30.279699,25.239038,24.78446,16.694048,12.660319,18.320263,1.464778,5.54215,41.665779,12.676076,33.074554,31.670134,27.388071,16.946915,148.033737,82.667686,0.011519259,0.014546834
362,0,0,0,40.000004,33.726437,84.938499,83.201225,80.217735,78.14119,22.66501,24.96443,21.824135,21.834387,24.54664,21.524117,24.047583,6.292183,8.240548,6.324642,8.288372,20.455624,22.810728,21.253153,22.219347,23.137655,22.877359,22.331789,22.148552,0.015618771,0.0139247
363,1703.000122,4210,0,6658,2799.787109,81.707054,94.292229,77.907661,90.719421,24.751848,18.132662,22.853132,19.554798,23.529398,22.823977,16.68103,7.57626,15.152977,7.610955,5.233517,32.94099,11.776513,24.338417,18.283766,25.43119,20.309862,25.540472,77.290405,0.011863351,0.015369701
364,1691.000122,4304,0,6740.000488,2766.020508,92.139809,88.770882,79.412758,91.338234,24.975683,18.668993,21.945612,20.615082,23.29479,23.105362,17.100113,7.77756,15.62743,7.860339,5.292459,34.327202,12.074285,25.281443,19.174995,25.674032,20.368166,31.022566,77.114616,0.012362707,0.015890355
365,1679,5280.000488,3590.999512,11668,2828.7854,60.319111,50.466427,68.56089,86.783913,28.683092,17.613085,29.00382,26.908762,27.065414,26.873077,16.416145,19.624418,19.653366,5.892375,5.694715,50.694122,14.304451,36.383236,38.237484,17.565363,17.819407,83.727852,87.908417,0.010967782,0.01709414
366,1692.000122,4592,1955.999878,9358,2778.527588,65.265457,66.360565,65.218391,89.393669,25.070509,17.251165,25.001993,27.374535,24.389687,23.578453,15.901464,11.543538,16.901541,1.313645,5.355365,39.174801,12.151332,29.78813,28.721663,26.084833,17.956839,143.353333,80.24678,0.011043424,0.01306597
367,0,0,0,30.000002,34.671925,89.709312,89.452271,80.869759,80.527077,25.780104,23.416697,23.595457,23.974121,24.253366,24.206503,21.757959,8.019423,8.051577,8.093395,8.129726,25.20859,23.547867,21.144871,22.140219,27.598532,25.924965,26.811327,27.325338,0.014645729,0.017004455
368,1683,5311,2349.000977,10461.00098,2863.609619,49.734203,36.46759,59.791027,84.975571,29.315636,19.694166,29.851044,36.08617,26.785513,27.678366,18.417986,13.679356,19.788322,1.641812,5.758942,47.021885,14.847938,37.464493,35.391644,30.882933,18.993834,157.493546,88.924873,0.012258735,0.015422908
369,0,0,0,30.000002,33.83881,91.795586,90.546318,84.972054,79.280457,22.961149,24.981384,21.726181,15.965358,24.480316,21.538073,24.022516,8.253368,8.255883,8.276513,8.29582,20.472282,21.863272,21.326033,21.686274,21.602982,22.292229,21.842445,21.746664,0.01586874,0.015043677
370,1680,4796.000488,2076.999512,9671,2778.619873,63.147171,59.219879,68.253494,88.878288,25.957726,17.812429,25.951677,29.15592,24.934736,24.29891,16.44879,12.298042,17.828657,1.415669,5.482247,40.7836,12.326247,31.777384,30.60569,26.80121,17.409189,145.467606,81.744125,0.011382022,0.014445377
371,1674,5473,3735,12000,2808.22876,55.714905,43.212326,65.352028,86.030968,30.086418,18.033674,30.152067,35.208725,27.527311,28.221136,16.83304,20.466799,20.475538,5.949532,5.758197,53.413364,14.8875,38.63525,40.598499,17.617422,17.438341,85.928345,89.873924,0.011168165,0.017684677
372,1694.000122,4474,0,6918.000488,2776.776367,69.945473,74.446716,70.645859,90.425957,24.735182,17.698315,24.344484,26.13788,23.677382,23.197235,16.285608,6.682481,16.295477,6.819593,5.324224,36.785946,11.9077,27.885893,16.663719,38.370079,18.585701,65.840614,79.224861,0.011499336,0.013890906
373,1680.000122,4679.000488,3122.99939,10600,2694.658447,70.548477,67.454498,76.585045,87.846031,25.330093,15.224812,24.920822,27.536032,23.849739,23.448166,13.867737,17.078669,17.201981,5.432006,5.272415,43.989384,11.838983,30.439751,32.29747,15.004108,16.172291,76.282326,80.193954,0.00951317,0.015645494
374,1679.000122,4411,1147.999878,8356,2886.736572,75.473206,80.576942,74.774315,88.316536,24.975683,17.712923,23.805063,25.393417,23.684212,23.069494,16.329445,14.402621,16.211063,5.885096,5.230626,37.726849,11.949346,27.040001,25.862846,19.211334,19.501921,48.479839,79.042656,0.011236777,0.014939916
375,0,0,0,30.000002,33.875393,89.487495,88.820366,82.173592,79.379211,23.744577,25.317171,22.315018,22.238815,24.810549,22.227654,24.356043,8.37452,8.379172,8.403322,8.419037,21.221916,22.529612,21.782061,22.288063,23.375036,23.118912,22.606659,22.415087,0.016218411,0.0152582
376,1682.000122,5303,2341.999878,10445,2853.765625,50.090557,36.853745,59.989544,85.077156,29.317965,19.673204,29.839218,36.177719,26.808084,27.744532,18.404903,13.575099,19.676531,1.629996,5.755606,47.069141,14.808372,37.15213,35.175114,30.79389,18.552382,157.211197,88.70446,0.012257394,0.015477521
377,0,0,0,30.000002,33.826237,89.050819,88.305153,81.547958,79.176979,23.744577,25.429106,22.3859,22.580664,24.838419,22.260065,24.438971,8.389443,8.393129,8.414681,8.429711,21.16153,22.531694,21.829954,22.360945,23.502058,23.21678,22.687872,22.469229,0.016286885,0.015139203
378,1713.000122,4171,0,6642.000488,2789.854736,75.450813,86.187263,72.805267,90.475128,24.288084,17.139378,22.814081,22.000097,23.160364,22.67391,15.804784,6.350771,14.973187,6.393234,5.137957,32.851952,10.908272,24.289848,15.341445,25.508089,18.850157,25.35227,76.145798,0.011099164,0.013938503
379,1680.000122,5214,2283.999878,10296,2886.81543,54.138622,44.580017,59.525829,85.916039,28.994284,19.822252,29.399511,35.766125,26.61532,27.461662,18.507837,13.49727,19.590149,1.607043,5.762884,45.9034,14.745902,36.785946,34.737999,30.963875,20.16618,156.465378,88.114258,0.012498067,0.015063437
380,0,0,0,40.000004,33.760181,86.899727,85.183289,81.979637,78.380379,22.248182,24.629072,21.32091,21.373894,24.334261,21.09017,23.762733,6.169872,8.163356,6.213772,8.196025,19.876738,22.423416,20.899157,21.83412,22.367193,22.240171,21.682112,21.536346,0.015349398,0.01387328
381,0,0,0,39.000004,33.761883,86.949104,85.239281,83.664352,78.034012,21.605471,24.4055,20.856386,20.817036,24.113676,20.48707,23.528147,6.063494,8.059008,6.092274,8.099691,19.795527,21.994459,20.557655,21.413492,21.788309,21.773729,21.24066,21.103224,0.015071861,0.013607907
382,0,0,0,39.000004,33.708469,85.952293,84.581825,81.342445,78.280937,22.49502,24.740858,21.527128,21.528692,24.415094,21.312307,23.871386,6.230993,8.194631,6.262476,8.237216,20.155769,22.635811,21.086567,22.017363,22.692038,22.508791,21.942398,21.802885,0.015434779,0.013976004
383,1682,5334,2364.000977,10498.00098,2866.751709,51.774841,40.418133,60.908936,85.917,29.317965,19.710466,29.716364,35.509029,26.672737,27.632895,18.445391,13.93835,20.114613,1.655704,5.802286,47.600811,14.689679,37.805916,35.608173,30.443796,18.456596,157.144287,89.121605,0.012410061,0.015720724
384,1680.000122,5310,3609.999878,11718,2803.930664,56.465763,43.377522,64.855881,85.72393,29.762743,17.700644,29.626352,26.607878,27.3197,27.9732,16.555519,19.623274,19.637352,5.854839,5.671675,51.489727,14.787548,37.3284,39.170864,18.435774,18.306669,84.984756,88.542336,0.010892543,0.017214311
385,0,0,0,40.000004,34.428715,80.996056,75.727425,70.427986,75.933174,26.076479,24.270424,24.102598,25.857325,24.281982,25.078699,22.908463,7.387402,8.014363,7.479431,8.113486,27.639008,23.993484,21.480125,22.233925,42.266373,29.128418,31.8806,29.209364,0.014535587,0.015024373
386,1695.000122,4559,1944.999878,9317,2783.21875,66.165573,70.39624,67.132385,89.407173,24.912157,17.027592,24.706152,26.544538,23.843039,23.357208,15.739334,11.388451,16.713217,1.281547,5.326029,38.424557,11.784843,29.229599,28.231939,25.718552,17.586185,141.931046,79.791374,0.010887072,0.013328507
387,1689.000122,4615.000488,3072.99939,10495,2715.14624,73.137558,71.406395,77.900658,87.985237,25.089935,15.131535,24.410172,24.274984,23.711744,23.209551,13.812889,16.796606,16.917837,5.435085,5.259931,43.184002,11.955593,29.810394,31.627638,15.764156,16.853209,76.18882,80.084656,0.009470608,0.015689389
388,1696.000122,4537,1949.999878,9301,2799.774414,69.543335,69.107262,72.888,89.457115,25.142698,17.586529,24.600647,25.986387,23.866539,23.520752,16.251726,11.409427,16.549004,1.192861,5.375145,37.331512,11.813995,28.521322,27.82518,25.591064,18.791849,131.703873,79.915245,0.011292477,0.014703278
389,1711.000122,4078.000244,0,6548,2825.678955,82.722717,94.852501,74.634537,90.205811,24.751848,17.934454,22.481127,15.817189,23.799963,22.807365,16.532415,7.631292,14.583191,7.661776,5.14022,31.443483,11.612011,22.862785,18.55863,24.726959,20.48686,24.89897,76.289818,0.011646014,0.014708705
390,1678,5207,2276,10279,2873.613525,54.345627,44.909107,60.240749,86.094757,28.982637,19.803621,29.302589,35.563618,26.63208,27.458094,18.480003,13.20947,19.252302,1.582806,5.742254,45.265396,14.677185,36.334667,34.456715,30.874838,20.368166,156.406708,87.917534,0.012509826,0.015238262
391,1679.000122,5230,3548.999878,11576,2810.406982,57.747921,46.237701,64.721825,85.802826,29.447027,17.529226,29.155853,25.383223,27.105722,27.618052,16.346458,19.346809,19.35401,5.816629,5.629483,50.997757,14.791713,36.81023,38.727802,18.681484,18.512819,84.706047,87.713501,0.010783388,0.016859767
392,1681.000122,5093,2232.999878,10125,2822.939453,58.892277,54.852207,65.826378,88.295341,27.003288,18.841793,27.827494,31.611746,25.869995,25.378057,17.472494,12.858909,18.699934,1.509639,5.626828,44.152828,13.344501,34.361599,32.858021,28.673094,18.296257,152.022171,85.135933,0.012075268,0.014826649
393,1676,4817,3234.000977,10845.00098,2720.562256,67.662468,63.860317,74.47728,87.948158,25.957312,15.579255,25.731688,24.388514,24.510633,23.981668,14.214528,17.730276,17.83559,5.509409,5.348933,45.775406,12.224214,32.012131,33.888065,14.350261,15.789144,77.309113,81.257767,0.009747095,0.015795655
394,1728.000122,3946.000244,0,6440,2783.036377,79.571877,86.594444,71.335648,90.041527,23.864267,16.915806,21.696548,20.29954,23.210039,22.312948,15.55759,6.690255,13.984302,6.731711,4.987029,29.901457,10.792933,21.700851,15.422656,25.684149,19.803858,23.28758,74.490601,0.010886843,0.013300552
395,0,0,0,39.000004,33.750877,82.792534,80.994255,78.229698,77.951576,23.05855,25.192663,22.271856,22.340921,24.770086,21.875847,24.342583,6.398724,8.332564,6.432497,8.368962,20.822111,23.235521,21.617559,22.652468,23.872711,23.481234,22.885689,22.654551,0.015798728,0.013907054
396,1692.000122,4661,1997.999878,9469,2805.448975,62.536961,61.744183,62.592117,88.72776,25.641029,17.351309,25.537218,28.908522,24.807653,24.173714,16.010351,11.780486,17.193548,1.353637,5.382867,40.08849,12.290847,30.773653,29.606003,26.645388,17.421682,145.345901,80.842438,0.011030606,0.012970687
397,1684.000122,4958,2158.999878,9919,2812.628174,59.614605,53.551636,66.039406,88.122917,26.854256,18.480818,27.235163,31.233572,25.703329,25.205046,17.136366,12.633263,18.36504,1.482078,5.573031,43.119015,12.909295,33.169666,31.809767,28.272409,18.106766,150.368118,83.889961,0.01177684,0.014742971
398,1728.000122,3832.000244,0,6328.000488,3082.868408,76.50341,86.650726,69.585152,84.749748,23.840979,16.990332,21.55401,20.064867,23.21892,22.28644,16.380007,6.602715,13.5106,6.636943,4.586786,28.567863,10.451189,20.980368,15.6059,23.091841,20.366083,22.194357,66.990753,0.010285802,0.012948834
399,1687.000122,4628.000488,1970.99939,9404,2809.024414,69.157372,67.970222,72.566429,89.418556,25.294058,17.810101,24.915222,27.327105,24.359682,23.678389,16.448898,11.558881,16.91572,1.319854,5.424162,38.50135,12.120095,29.54529,28.602266,25.975555,18.358727,141.911026,80.662102,0.011450773,0.014772532
400,1712.000122,4065.000244,0,6531.000488,2756.582764,75.499199,88.009453,71.199944,90.427361,24.288084,16.824984,22.458204,21.28101,23.095985,22.639429,15.496692,6.354022,14.532817,6.393236,5.059218,31.645849,10.536626,23.158476,15.052002,24.504356,18.983423,24.299967,75.276115,0.010870354,0.013624432
401,1712.000122,4125.000488,0,6589.000488,2847.570557,81.305923,95.19165,74.644691,90.103058,24.637596,17.705929,22.495619,15.973859,23.561447,22.715849,16.304701,7.536251,14.771497,7.559935,5.157742,32.048557,11.380874,23.497892,18.119261,24.771482,20.020418,24.983965,76.38147,0.011463122,0.014608276
402,1695.000122,4511,1906.999878,9231,2785.477295,68.984871,74.07238,69.945091,89.827904,24.623411,17.139378,24.349541,26.156389,23.615934,23.111662,15.808205,11.145083,16.525841,1.254813,5.32882,37.684155,11.784842,28.547628,27.624842,25.467621,18.108849,141.052322,79.474426,0.011018358,0.013656487
403,0,0,0,29.000002,33.87035,91.500237,90.649605,84.980743,79.267357,23.003113,24.981384,21.746201,16.03742,24.531105,21.553963,24.025108,8.253563,8.255904,8.282456,8.301146,20.709665,21.92366,21.334364,21.727921,21.630051,22.348452,21.896589,21.788307,0.015866051,0.015084465
404,1723.000122,2096,0,4258.000488,2793.791992,76.407738,86.576569,69.733124,90.35891,23.840979,17.961477,21.566488,20.012552,23.196877,22.268913,16.7335,6.750384,8.902994,6.766274,7.235568,27.970886,15.115959,20.97204,16.04319,23.350046,20.830442,22.437994,63.061115,0.011686387,0.012976944
405,1678,5339.000488,3631.999512,11767,2847.705322,56.511623,44.050671,66.824776,85.674622,30.008339,17.953152,29.917288,35.035141,27.348696,28.132524,16.792288,19.826204,19.850321,5.905437,5.710197,51.685734,14.656362,37.507915,39.269321,18.862648,18.433691,85.372749,89.296478,0.011063868,0.018011526
406,1693.000122,4528,1923.000855,9262.000977,2775.055908,68.118431,72.774025,69.101051,89.703712,24.735182,17.139378,24.46874,26.376104,23.711618,23.204872,15.790565,11.291049,16.614508,1.270489,5.325674,37.96574,11.749443,28.83499,27.881842,25.597132,17.854805,141.63591,79.516319,0.011002855,0.013580522
407,1693.000122,4388,2897.999878,10097,2861.275391,76.263908,85.361511,74.466133,87.007622,24.840452,14.744443,23.544802,24.489113,23.707338,23.086771,13.704273,15.911961,16.086256,5.343222,5.172425,40.962788,11.534965,27.292959,29.01914,18.229624,17.702797,74.16143,78.669273,0.009129701,0.01475445
408,1715.000122,2389,0,4598.000488,2894.633057,77.875099,87.552391,70.389458,92.821327,24.05056,19.407713,21.747458,20.023193,23.298983,22.413004,17.767324,6.797388,14.068967,6.8379,4.925282,28.517271,14.398156,21.430147,17.863134,24.731009,17.615341,23.114746,55.315796,0.013173162,0.01327132
409,1706.000122,4088,0,6545,2826.018311,81.493324,94.887474,75.798859,90.387932,24.528013,17.705929,22.444244,16.619177,23.543655,22.635962,16.277456,7.527426,14.631457,7.550917,5.131413,31.556808,11.274674,23.039785,18.094273,24.415316,20.066229,24.607565,76.108391,0.011500034,0.014740272
410,1689.000122,4398.000488,0,6830.000488,2828.168945,80.541603,86.57798,79.520027,90.447166,24.980347,18.664328,23.578604,21.157755,23.485649,23.105616,17.223913,7.685627,15.908138,7.747447,5.363205,34.650982,12.270023,26.299341,18.77519,27.347595,20.545164,27.954695,78.884224,0.012236083,0.015916909
411,1715.000122,2988,0,5308.000488,2986.808838,76.475525,88.299683,69.574242,88.226631,23.952757,18.881388,21.490873,19.800037,23.266451,22.341217,17.500872,6.563206,13.577583,6.5929,4.295489,27.705788,12.742711,20.942884,17.267591,22.83988,16.580425,22.161043,52.745548,0.01209617,0.013035917
412,1710.000122,0,0,1765.000122,2609.031494,76.718597,88.253258,69.741844,95.429108,23.948099,19.617311,21.471395,19.801575,23.239563,22.323563,17.67803,6.639435,9.510228,6.67836,7.571844,26.600866,18.491995,20.128698,17.4904,22.844042,19.855917,22.156881,51.590607,0.013733057,0.013064244
413,1697.000122,4585,3046.999878,10447,2705.360596,75.161995,77.31086,78.009003,88.090569,25.19486,15.243468,24.241058,22.473734,23.800377,23.312559,13.938801,16.630049,16.767443,5.446315,5.277624,42.758663,12.182567,29.373281,31.176361,16.859457,17.203039,76.112137,79.969902,0.009551685,0.015812784
414,1688.000122,4607,3077.999878,10491,2723.230713,72.581253,75.495705,72.112366,88.320961,25.633211,15.355393,24.65979,26.052399,24.941668,23.757055,14.011928,16.866953,16.911409,5.493373,5.301416,43.510876,12.344987,29.869078,31.637751,17.080183,17.709044,77.24366,80.611092,0.009647258,0.014983957
415,0,0,0,40.000004,33.757481,80.051094,78.455437,75.481133,77.847878,23.405523,25.523363,22.671972,23.133614,24.953339,22.339525,24.644533,6.503281,8.393849,6.520819,8.441456,21.386421,23.610338,21.938232,23.096006,24.595421,24.138075,23.554115,23.310486,0.016098681,0.013698333
416,0,0,0,39.000004,33.756557,82.994865,81.543594,78.654793,78.009834,22.946777,25.188004,22.180899,22.224258,24.712435,21.824333,24.289297,6.38377,8.316857,6.412135,8.352542,20.655527,23.114746,21.532181,22.552521,23.666563,23.343798,22.744093,22.537943,0.015806338,0.01388789
417,1684,5315.000488,2352.999512,10470,2868.408447,51.624233,40.25808,61.092297,85.944397,29.206186,19.619642,29.681566,35.285389,26.604948,27.541201,18.34536,13.672462,19.787085,1.628422,5.769995,46.848591,14.629292,37.372272,35.235821,30.45594,18.544054,156.809738,88.742706,0.012342866,0.015665221
418,1700.000122,4412,0,6864.000488,2813.155273,72.288757,73.560753,74.009384,90.00631,24.786415,17.854347,23.972448,24.617311,23.511551,23.194628,16.513531,6.352336,16.025724,6.411674,5.314637,35.245941,11.553704,26.932749,15.851615,28.274431,18.621099,28.007311,78.399384,0.011560215,0.014613467
419,1701.000122,4436,0,6887.000488,2825.078125,71.740494,73.179268,73.672119,89.785103,24.735182,17.810101,24.047806,24.950378,23.636629,23.179535,16.493839,6.337923,16.101227,6.396566,5.318351,35.446281,11.541211,27.335455,15.787063,28.590124,18.329575,28.327049,78.519905,0.01149858,0.014499824
420,1687.000122,4628,1969.999878,9403,2794.8479,69.197044,67.97345,72.550163,89.43676,25.294058,17.810101,24.973902,27.248709,24.316977,23.682486,16.466463,11.571873,16.940489,1.316217,5.431601,38.641159,12.120097,29.474464,28.59215,26.014006,18.489912,141.452499,80.640251,0.011453147,0.014769142
421,1691.000122,4574,1941.000855,9324.000977,2782.444092,64.796043,65.535805,64.508736,89.296928,25.168312,17.155682,25.032114,27.845686,24.439247,23.676046,15.838489,11.457504,16.782778,1.304581,5.338665,38.979855,12.09719,29.70314,28.580008,26.117208,18.03805,142.75473,80.184845,0.010963598,0.012997937
